date salinity temperature
2015-02-22 34.76025 29.044962
2015-02-23 34.755085 29.502907
2015-02-24 34.704247 29.479294
2015-02-25 34.64055 29.496046
2015-02-26 34.68021 29.507711
2015-02-27 34.794792 30.245373
2015-02-28 34.867313 31.034002
2015-03-01 34.904503 30.408339
2015-03-02 34.917755 30.507635
2015-03-03 34.90951 30.063416
2015-03-04 34.86308 29.814384
2015-03-05 34.819267 29.64831
2015-03-06 34.82861 30.600922
2015-03-07 34.821022 30.688038
2015-03-08 34.69866 29.77832
2015-03-09 34.771004 29.474174
2015-03-10 34.818607 29.414331
2015-03-11 34.740654 29.343657
2015-03-12 34.72908 29.179943
2015-03-13 34.629013 28.99565
2015-03-14 34.5855 28.934826
2015-03-15 34.623 28.854023
2015-03-16 34.655487 28.792944
2015-03-17 34.689953 28.66909
2015-03-18 34.737328 28.540274
2015-03-19 34.70898 28.45345
2015-03-20 34.572323 28.311058
2015-03-21 34.62515 28.341345
2015-03-22 34.709763 28.348347
2015-03-23 34.771458 28.458618
2015-03-24 34.802486 28.360254
2015-03-25 34.829308 28.540058
2015-03-26 34.84537 28.576553
2015-03-27 34.842373 28.322573
2015-03-28 34.831738 28.166992
2015-03-29 34.81686 28.146545
2015-03-30 34.80672 28.09605
2015-03-31 34.789417 28.173655
2015-04-01 34.766487 28.160519
2015-04-02 34.774986 28.125998
2015-04-03 34.772858 28.134878
2015-04-04 34.79408 28.441666
2015-04-05 34.825478 28.853846
2015-04-06 34.83344 28.810219
2015-04-07 34.835506 28.77298
2015-04-08 34.916172 27.880213
2015-04-09 34.964397 27.563997
2015-04-10 34.932148 27.689285
2015-04-11 34.89488 27.885723
2015-04-12 34.848156 28.125174
2015-04-13 34.84 28.093075
2015-04-14 34.868423 27.928429
2015-04-15 34.897068 27.735357
2015-04-16 34.921295 27.624786
2015-04-17 34.9392 27.59268
2015-04-18 34.938953 27.608572
2015-04-19 34.921383 27.579939
2015-04-20 34.917248 27.510614
2015-04-21 34.920746 27.423656
2015-04-22 34.92329 27.385836
2015-04-23 34.928677 27.437473
2015-04-24 34.95844 27.552969
2015-04-25 34.982304 27.752485
2015-04-26 35.016426 27.281656
2015-04-27 35.040806 27.073648
2015-04-28 35.047485 26.960714
2015-04-29 35.03522 26.995087
2015-04-30 35.018074 27.044245
2015-05-01 35.005512 27.200287
2015-05-02 34.99766 27.388718
2015-05-03 34.98155 27.291557
2015-05-04 34.974014 27.180027
2015-05-05 34.981094 27.08864
2015-05-06 34.99162 26.998478
2015-05-07 34.984898 26.973154
2015-05-08 34.97169 26.927
2015-05-09 34.97864 26.882446
2015-05-10 34.993893 26.904106
2015-05-11 35.00778 26.848438
2015-05-12 35.014153 26.808807
2015-05-13 35.010918 26.663368
2015-05-14 35.019154 26.506912
2015-05-15 35.03194 26.389582
2015-05-16 35.039806 26.386074
2015-05-17 35.050877 26.358034
2015-05-18 35.06403 26.337204
2015-05-19 35.07696 26.347855
2015-05-20 35.08645 26.301826
2015-05-21 35.097404 26.299921
2015-05-22 35.107506 26.222225
2015-05-23 35.115395 26.154387
2015-05-24 35.122856 26.052927
2015-05-25 35.129295 26.016682
2015-05-26 35.136143 25.98425
2015-05-27 35.14413 25.93926
2015-05-28 35.150574 25.886745
2015-05-29 35.165737 25.900084
2015-05-30 35.179638 25.85996
2015-05-31 35.19285 25.892984
2015-06-01 35.19959 25.942041
2015-06-02 35.200672 25.931273
2015-06-03 35.207973 25.967428
2015-06-04 35.218082 25.893866
2015-06-05 35.21559 25.868689
2015-06-06 35.188644 25.84664
2015-06-07 35.166626 25.77093
2015-06-08 35.189896 25.678005
2015-06-09 35.18709 25.661436
2015-06-10 35.160713 25.678127
2015-06-11 35.152454 25.662968
2015-06-12 35.181736 25.52445
2015-06-13 35.228264 25.37954
2015-06-14 35.25584 25.415197
2015-06-15 35.27109 25.407194
2015-06-16 35.290607 25.427593
2015-06-17 35.311413 25.355864
2015-06-18 35.33413 25.242065
2015-06-19 35.344074 25.217615
2015-06-20 35.34559 25.235134
2015-06-21 35.35051 25.168228
2015-06-22 35.3822 25.035385
2015-06-23 35.417862 24.908459
2015-06-24 35.429882 24.850864
2015-06-25 35.415604 24.822533
2015-06-26 35.401592 24.811954
2015-06-27 35.39746 24.72971
2015-06-28 35.402924 24.80376
2015-06-29 35.38253 24.786524
2015-06-30 35.376163 24.660553
2015-07-01 35.398315 24.57653
2015-07-02 35.42037 24.527077
2015-07-03 35.435688 24.528627
2015-07-04 35.431335 24.533
2015-07-05 35.429497 24.583504
2015-07-06 35.432194 24.500206
2015-07-07 35.43845 24.487728
2015-07-08 35.435913 24.406961
2015-07-09 35.41742 24.402512
2015-07-10 35.40423 24.45915
2015-07-11 35.40264 24.452791
2015-07-12 35.395386 24.866858
2015-07-13 35.37815 24.601288
2015-07-14 35.39076 24.40773
2015-07-15 35.38489 24.348534
2015-07-16 35.379524 24.574299
2015-07-17 35.36824 24.422754
2015-07-18 35.37206 24.310724
2015-07-19 35.37941 24.218496
2015-07-20 35.38623 24.176403
2015-07-21 35.385746 24.175743
2015-07-22 35.391785 24.212284
2015-07-23 35.39934 24.285011
2015-07-24 35.394722 24.373726
2015-07-25 35.363792 24.448917
2015-07-26 35.327892 24.546389
2015-07-27 35.2956 24.644142
2015-07-28 35.291702 24.57165
2015-07-29 35.292362 24.528242
2015-07-30 35.301884 24.480099
2015-07-31 35.324177 24.392881
2015-08-01 35.30688 24.444693
2015-08-02 35.298206 24.383005
2015-08-03 35.29486 24.448483
2015-08-04 35.291595 24.503643
2015-08-05 35.279133 24.665663
2015-08-06 35.27718 24.534906
2015-08-07 35.3009 24.304815
2015-08-08 35.32079 24.318659
2015-08-09 35.336666 24.3169
2015-08-10 35.341183 24.557095
2015-08-11 35.289215 24.92674
2015-08-12 35.263092 25.05
2015-08-13 35.25749 24.922453
2015-08-14 35.275917 24.670713
2015-08-15 35.314472 24.371386
2015-08-16 35.329433 24.361856
2015-08-17 35.335247 24.49873
2015-08-18 35.3294 24.677877
2015-08-19 35.310287 24.619747
2015-08-20 35.317413 24.429453
2015-08-21 35.321793 24.451262
2015-08-22 35.31945 24.514736
2015-08-23 35.306 24.80706
2015-08-24 35.287216 25.04696
2015-08-25 35.28204 25.000637
2015-08-26 35.292717 25.088997
2015-08-27 35.291916 24.983633
2015-08-28 35.29554 25.125856
2015-08-29 35.2975 25.226086
2015-08-30 35.301605 25.413963
2015-08-31 35.305626 25.43083
2015-09-01 35.305325 25.612963
2015-09-02 35.303806 25.554035
2015-09-03 35.311466 25.683554
2015-09-04 35.319244 25.612425
2015-09-05 35.313988 25.65843
2015-09-06 35.31018 25.582108
2015-09-07 35.301544 25.451916
2015-09-08 35.294117 25.501892
2015-09-09 35.295082 25.555973
2015-09-10 35.281822 25.443964
2015-09-11 35.294758 25.313457
2015-09-12 35.326298 25.192379
2015-09-13 35.34369 25.235334
2015-09-14 35.337864 25.332
2015-09-15 35.33239 25.260815
2015-09-16 35.324677 25.294123
2015-09-17 35.28464 25.37086
2015-09-18 35.223675 26.150854
2015-09-19 35.23339 26.198034
2015-09-20 35.231037 25.738152
2015-09-21 35.213753 25.794785
2015-09-22 35.207584 25.649975
2015-09-23 35.23983 25.501047
2015-09-24 35.267334 25.439035
2015-09-25 35.258575 25.447302
2015-09-26 35.22604 25.388914
2015-09-27 35.231396 25.375679
2015-09-28 35.25797 25.358711
2015-09-29 35.314217 25.375061
2015-09-30 35.410328 25.268406
2015-10-01 35.441456 25.24048
2015-10-02 35.384396 25.192112
2015-10-03 35.34247 25.104319
2015-10-04 35.352303 25.13398
2015-10-05 35.38036 25.167238
2015-10-06 35.391666 25.338953
2015-10-07 35.40019 25.3363
2015-10-08 35.423912 25.234268
2015-10-09 35.419327 25.207083
2015-10-10 35.43943 25.293774
2015-10-11 35.476444 25.356184
2015-10-12 35.474102 25.447977
2015-10-13 35.46998 25.33911
2015-10-14 35.450897 25.34511
2015-10-15 35.422146 25.26683
2015-10-16 35.410076 25.217436
2015-10-17 35.424152 25.174242
2015-10-18 35.45078 25.156359
2015-10-19 35.46739 25.26689
2015-10-20 35.489864 25.33103
2015-10-21 35.500446 25.398172
2015-10-22 35.470882 25.637821
2015-10-23 35.420094 26.388083
2015-10-24 35.384586 26.155916
2015-10-25 35.36315 25.880308
2015-10-26 35.338093 25.73121
2015-10-27 35.327534 25.859764
2015-10-28 35.337204 25.907053
2015-10-29 35.376736 25.815884
2015-10-30 35.43103 25.73624
2015-10-31 35.437626 25.609854
2015-11-01 35.403587 25.655745
2015-11-02 35.387516 25.700186
2015-11-03 35.39181 25.798052
2015-11-04 35.384663 25.901796
2015-11-05 35.37818 25.898056
2015-11-06 35.37885 26.431648
2015-11-07 35.38418 26.9506
2015-11-08 35.388443 27.057564
2015-11-09 35.38871 27.111532
2015-11-10 35.40795 27.612387
2015-11-11 35.393555 27.229609
2015-11-12 35.386665 26.672344
2015-11-13 35.39852 26.582846
2015-11-14 35.38735 27.021116
2015-11-15 35.380085 27.60794
2015-11-16 35.40744 27.49454
2015-11-17 35.43533 27.628885
2015-11-18 35.38685 26.9739
2015-11-19 35.37364 26.622438
2015-11-20 35.39374 26.652744
2015-11-21 35.404423 26.84789
2015-11-22 35.41045 27.021797
2015-11-23 35.413383 27.262888
2015-11-24 35.408306 27.431517
2015-11-25 35.413868 27.18401
2015-11-26 35.40947 27.07895
2015-11-27 35.392944 26.826183
2015-11-28 35.392334 27.173676
2015-11-29 35.383038 27.512524
2015-11-30 35.36751 27.966549
2015-12-01 35.374863 27.748545
2015-12-02 35.377396 27.44316
2015-12-03 35.358944 27.388813
2015-12-04 35.3765 27.44994
2015-12-05 35.389786 27.482956
2015-12-06 35.39758 27.596518
2015-12-07 35.406055 27.872744
2015-12-08 35.408985 27.920815
2015-12-09 35.406334 27.954042
2015-12-10 35.424152 28.042816
2015-12-11 35.43169 28.291483
2015-12-12 35.434177 29.095646
2015-12-13 35.397392 29.101686
2015-12-14 35.357864 28.502186
2015-12-15 35.380043 28.174694
2015-12-16 35.398914 28.218401
2015-12-17 35.395252 28.39315
2015-12-18 35.36906 28.200201
2015-12-19 35.392395 28.12685
2015-12-20 35.40695 28.194435
2015-12-21 35.357075 28.265903
2015-12-22 35.230606 28.248451
2015-12-23 34.92543 28.361288
2015-12-24 34.835323 28.562899
2015-12-25 34.949753 28.657747
2015-12-26 34.812984 28.59889
2015-12-27 35.029427 28.592464
2015-12-28 35.04001 28.642004
2015-12-29 34.97831 28.71833
2015-12-30 34.922977 29.130709
2015-12-31 34.865345 28.673466
2016-01-01 35.023182 28.632301
2016-01-02 35.018063 29.010992
2016-01-03 35.04959 28.847836
2016-01-04 35.07613 28.814014
2016-01-05 35.100147 29.005419
2016-01-06 35.14556 29.044535
2016-01-07 35.184174 29.076668
2016-01-08 35.22066 29.156775
2016-01-09 35.23646 29.455986
2016-01-10 35.171814 29.599047
2016-01-11 35.123447 29.283472
2016-01-12 35.113583 29.206245
2016-01-13 35.119064 29.21977
2016-01-14 35.13912 29.15832
2016-01-15 35.157116 29.203999
2016-01-16 35.17088 29.180014
2016-01-17 35.19338 29.194374
2016-01-18 35.202053 29.302652
2016-01-19 35.200184 29.444933
2016-01-20 35.165585 29.275578
2016-01-21 35.186886 29.380657
2016-01-22 35.181427 29.386644
2016-01-23 35.186405 29.70891
2016-01-24 35.19463 29.876928
2016-01-25 35.191246 29.527592
2016-01-26 35.06113 29.39876
2016-01-27 34.89722 29.73553
2016-01-28 34.90232 30.280079
2016-01-29 34.955635 30.498465
2016-01-30 35.042324 30.573938
2016-01-31 35.05082 30.406912
2016-02-01 34.88536 30.300869
2016-02-02 34.987778 30.039742
2016-02-03 35.046764 29.761047
2016-02-04 35.10409 29.445408
2016-02-05 35.12299 29.228811
2016-02-06 35.10515 29.06115
2016-02-07 35.13707 29.115034
2016-02-08 35.16774 29.98238
2016-02-09 35.138973 29.849562
2016-02-10 35.091206 29.293154
2016-02-11 35.13199 29.356897
2016-02-12 35.147224 29.279886
2016-02-13 35.151455 29.627277
2016-02-14 35.15238 29.830276
2016-02-15 35.172367 29.925776
2016-02-16 35.159954 29.557228
2016-02-17 35.159782 29.668177
2016-02-18 35.168087 30.113953
2016-02-19 35.174774 30.467152
2016-02-20 35.18781 31.008747
2016-02-21 35.206646 31.821573
2016-02-22 35.167023 30.499346
2016-02-23 35.0481 29.67782
2016-02-24 35.03299 29.741398
2016-02-25 35.052113 30.03973
2016-02-26 35.05896 30.293724
2016-02-27 35.077248 30.977661
2016-02-28 35.112083 31.476675
2016-02-29 35.122864 32.03665
2016-03-01 35.141502 31.851543
2016-03-02 35.181202 31.949087
2016-03-03 35.022377 31.400446
2016-03-04 34.955406 30.925627
2016-03-05 34.927116 31.092121
2016-03-06 34.936687 31.123672
2016-03-07 34.866585 31.068367
2016-03-08 34.882946 30.767717
2016-03-09 34.933365 30.6432
2016-03-10 34.851078 30.679157
2016-03-11 34.797462 30.67218
2016-03-12 34.71341 30.36403
2016-03-13 34.797546 30.383282
2016-03-14 34.85004 30.422668
2016-03-15 34.780487 30.359652
2016-03-16 34.631393 30.355406
2016-03-17 34.60333 30.209114
2016-03-18 34.692417 30.238064
2016-03-19 34.739086 30.464798
2016-03-20 34.783283 30.866674
2016-03-21 34.81428 30.849138
2016-03-22 34.779198 30.521767
2016-03-23 34.762836 30.874815
2016-03-24 34.77872 30.437626
2016-03-25 34.794 30.195139
2016-03-26 34.8235 30.253868
2016-03-27 34.834778 30.36658
2016-03-28 34.830112 30.18774
2016-03-29 34.820766 30.093573
2016-03-30 34.80955 30.197971
2016-03-31 34.798138 29.957706
2016-04-01 34.81144 29.955362
2016-04-02 34.82624 29.833597
2016-04-03 34.8276 29.69528
2016-04-04 34.82113 29.613125
2016-04-05 34.832283 29.500479
2016-04-06 34.833855 29.388714
2016-04-07 34.819218 29.370026
2016-04-08 34.810486 29.232346
2016-04-09 34.835014 29.1862
2016-04-10 34.856304 29.096882
2016-04-11 34.8714 28.980934
2016-04-12 34.87123 28.940802
2016-04-13 34.855473 28.923697
2016-04-14 34.850506 28.966557
2016-04-15 34.842113 28.884842
2016-04-16 34.806828 28.812813
2016-04-17 34.82413 28.713715
2016-04-18 34.818428 28.80508
2016-04-19 34.840054 28.64911
2016-04-20 34.8804 28.650803
2016-04-21 34.89393 28.483782
2016-04-22 34.93037 28.368309
2016-04-23 34.96209 28.27393
2016-04-24 34.96622 28.170448
2016-04-25 34.95575 28.077484
2016-04-26 34.92714 27.991488
2016-04-27 34.885902 27.942507
2016-04-28 34.859 27.931696
2016-04-29 34.829594 27.934298
2016-04-30 34.80394 27.964222
2016-05-01 34.80263 27.962738
2016-05-02 34.848522 28.128622
2016-05-03 34.906124 27.978844
2016-05-04 34.94689 28.01595
2016-05-05 34.96291 27.976374
2016-05-06 34.978313 28.14407
2016-05-07 34.9632 27.999565
2016-05-08 34.95453 27.993464
2016-05-09 34.941364 28.236603
2016-05-10 34.918407 28.128008
2016-05-11 34.88348 27.925241
2016-05-12 34.777733 27.719433
2016-05-13 34.837234 27.649109
2016-05-14 34.900433 27.663326
2016-05-15 34.918182 27.638973
2016-05-16 34.91843 27.576075
2016-05-17 34.93835 27.487932
2016-05-18 34.966595 27.442291
2016-05-19 34.98665 27.382221
2016-05-20 35.000065 27.311565
2016-05-21 34.979774 27.255268
2016-05-22 34.82022 27.229239
2016-05-23 34.82691 27.166172
2016-05-24 34.870052 27.127
2016-05-25 34.898464 27.148394
2016-05-26 34.941204 27.23397
2016-05-27 34.973938 27.690975
2016-05-28 35.0362 28.296618
2016-05-29 35.07607 27.76005
2016-05-30 35.085835 27.52978
2016-05-31 35.104187 27.417616
2016-06-01 35.140945 27.220015
2016-06-02 35.10514 27.096031
2016-06-03 35.026176 27.055645
2016-06-04 34.996445 27.312368
2016-06-05 35.015102 27.108654
2016-06-06 35.03216 27.603354
2016-06-07 35.05479 27.489908
2016-06-08 35.062645 27.273232
2016-06-09 35.079556 27.210272
2016-06-10 35.119034 27.090021
2016-06-11 35.159622 26.976667
2016-06-12 35.153904 26.84104
2016-06-13 35.146202 26.799076
2016-06-14 35.17262 26.734362
2016-06-15 35.157066 26.692049
2016-06-16 35.116554 26.605871
2016-06-17 35.07982 26.541403
2016-06-18 35.097992 26.466843
2016-06-19 35.12221 26.586975
2016-06-20 35.147873 26.44876
2016-06-21 35.177067 26.415083
2016-06-22 35.185665 26.43232
2016-06-23 35.18303 26.426695
2016-06-24 35.19174 26.503437
2016-06-25 35.207203 26.446066
2016-06-26 35.228302 26.480425
2016-06-27 35.237255 26.519299
2016-06-28 35.239914 26.413738
2016-06-29 35.257103 26.285107
2016-06-30 35.26991 26.190247
2016-07-01 35.273952 26.191475
2016-07-02 35.274117 26.090763
2016-07-03 35.26577 26.00656
2016-07-04 35.249752 26.008911
2016-07-05 35.23403 26.00552
2016-07-06 35.235626 26.01866
2016-07-07 35.252396 26.05107
2016-07-08 35.268524 25.9949
2016-07-09 35.281704 25.927431
2016-07-10 35.290104 25.883314
2016-07-11 35.28789 25.81333
2016-07-12 35.28591 25.802582
2016-07-13 35.287663 25.747087
2016-07-14 35.28498 25.729342
2016-07-15 35.26727 25.672726
2016-07-16 35.24423 25.554092
2016-07-17 35.21837 25.374126
2016-07-18 35.195812 25.498379
2016-07-19 35.22093 25.787405
2016-07-20 35.24187 25.888226
2016-07-21 35.24787 26.011206
2016-07-22 35.252075 25.99592
2016-07-23 35.263454 26.043165
2016-07-24 35.272335 25.988348
2016-07-25 35.275303 25.77149
2016-07-26 35.276684 25.70268
2016-07-27 35.248737 25.534897
2016-07-28 35.251152 25.524126
2016-07-29 35.259132 25.51627
2016-07-30 35.255142 25.501125
2016-07-31 35.222717 25.301546
2016-08-01 35.21563 25.20016
2016-08-02 35.254177 25.400564
2016-08-03 35.27888 25.552485
2016-08-04 35.300415 25.453295
2016-08-05 35.31802 25.329193
2016-08-06 35.322884 25.20598
2016-08-07 35.325176 25.09469
2016-08-08 35.315647 24.975582
2016-08-09 35.30366 24.859756
2016-08-10 35.291748 24.797346
2016-08-11 35.29345 24.776545
2016-08-12 35.315132 24.816122
2016-08-13 35.34088 24.853535
2016-08-14 35.35028 24.86395
2016-08-15 35.342484 24.752798
2016-08-16 35.321003 24.59696
2016-08-17 35.314983 24.476694
2016-08-18 35.319706 24.438883
2016-08-19 35.320732 24.365786
2016-08-20 35.33253 24.336191
2016-08-21 35.36279 24.502205
2016-08-22 35.384922 24.809937
2016-08-23 35.395283 25.084059
2016-08-24 35.381886 25.473124
2016-08-25 35.359062 25.87897
2016-08-26 35.35585 25.533676
2016-08-27 35.371735 25.095188
2016-08-28 35.375214 24.874647
2016-08-29 35.372093 24.650902
2016-08-30 35.36169 24.768517
2016-08-31 35.34583 24.962519
2016-09-01 35.345406 25.105906
2016-09-02 35.352295 25.62726
2016-09-03 35.335194 26.050346
2016-09-04 35.333015 25.53618
2016-09-05 35.34122 25.261951
2016-09-06 35.346478 25.012348
2016-09-07 35.34289 24.900366
2016-09-08 35.34461 24.9735
2016-09-09 35.34737 25.160402
2016-09-10 35.348026 25.235008
2016-09-11 35.352074 25.428831
2016-09-12 35.35587 25.578405
2016-09-13 35.35444 25.623352
2016-09-14 35.35152 25.566296
2016-09-15 35.352367 25.734928
2016-09-16 35.350548 25.597324
2016-09-17 35.35337 25.648432
2016-09-18 35.351807 25.567749
2016-09-19 35.353523 25.909416
2016-09-20 35.34455 26.184298
2016-09-21 35.329067 26.628557
2016-09-22 35.316933 26.538578
2016-09-23 35.303135 26.56741
2016-09-24 35.29188 26.826406
2016-09-25 35.28312 27.347368
2016-09-26 35.272 26.993727
2016-09-27 35.263313 26.671314
2016-09-28 35.268177 26.712059
2016-09-29 35.271896 26.732037
2016-09-30 35.276546 27.081799
2016-10-01 35.291386 27.22236
2016-10-02 35.300716 26.709782
2016-10-03 35.29872 26.75144
2016-10-04 35.296158 26.6301
2016-10-05 35.298954 26.459505
2016-10-06 35.303326 26.337929
2016-10-07 35.31672 26.368162
2016-10-08 35.33245 26.425018
2016-10-09 35.34768 26.412058
2016-10-10 35.35785 26.38377
2016-10-11 35.35372 26.350855
2016-10-12 35.35064 26.661402
2016-10-13 35.34683 26.502476
2016-10-14 35.344612 26.509289
2016-10-15 35.34085 26.255583
2016-10-16 35.351585 26.174818
2016-10-17 35.357822 26.070658
2016-10-18 35.360718 26.066797
2016-10-19 35.362736 26.090416
2016-10-20 35.3642 26.052153
2016-10-21 35.364693 26.038122
2016-10-22 35.36479 26.066494
2016-10-23 35.366726 26.191782
2016-10-24 35.36749 26.161972
2016-10-25 35.370186 26.18071
2016-10-26 35.378716 26.311796
2016-10-27 35.38448 26.361662
2016-10-28 35.39025 26.492298
2016-10-29 35.393536 26.763676
2016-10-30 35.39174 26.658316
2016-10-31 35.393085 26.537477
2016-11-01 35.390995 26.72205
2016-11-02 35.377033 26.824295
2016-11-03 35.360184 26.879692
2016-11-04 35.33972 27.01073
2016-11-05 35.31671 27.212936
2016-11-06 35.302948 27.350367
2016-11-07 35.297516 27.577307
2016-11-08 35.30821 28.180853
2016-11-09 35.304344 28.349651
2016-11-10 35.297188 28.440205
2016-11-11 35.282295 28.364397
2016-11-12 35.275623 28.216951
2016-11-13 35.267197 28.3665
2016-11-14 35.266094 28.435295
2016-11-15 35.25958 28.212536
2016-11-16 35.261307 27.735771
2016-11-17 35.253666 27.564434
2016-11-18 35.270775 27.46324
2016-11-19 35.313118 27.412685
2016-11-20 35.331535 27.44163
2016-11-21 35.327976 27.427065
2016-11-22 35.311787 27.41592
2016-11-23 35.282505 27.515501
2016-11-24 35.267586 28.186066
2016-11-25 35.275246 28.347408
2016-11-26 35.281677 27.777416
2016-11-27 35.27825 27.618683
2016-11-28 35.27997 27.604052
2016-11-29 35.291924 27.692421
2016-11-30 35.311375 28.30814
2016-12-01 35.318592 28.79329
2016-12-02 35.311623 28.309088
2016-12-03 35.299995 28.139864
2016-12-04 35.29237 28.029913
2016-12-05 35.29198 28.036634
2016-12-06 35.29401 28.026884
2016-12-07 35.30199 28.08815
2016-12-08 35.308643 28.292065
2016-12-09 35.312897 28.647356
2016-12-10 35.30256 28.444351
2016-12-11 35.293728 28.367989
2016-12-12 35.29984 28.134438
2016-12-13 35.313866 28.137388
2016-12-14 35.33148 28.26738
2016-12-15 35.357758 28.515022
2016-12-16 35.359043 28.763247
2016-12-17 35.33719 28.540407
2016-12-18 35.33394 28.584211
2016-12-19 35.334747 28.438047
2016-12-20 35.33759 28.332691
2016-12-21 35.348804 28.289066
2016-12-22 35.376938 28.370647
2016-12-23 35.390114 28.276062
2016-12-24 35.398647 28.251816
2016-12-25 35.438625 28.222727
2016-12-26 35.49865 28.31501
2016-12-27 35.54145 28.861048
2016-12-28 35.522415 28.88399
2016-12-29 35.44263 28.641617
2016-12-30 35.443188 29.265848
2016-12-31 35.378498 29.278025
